root_id,cell_type,side,x,y,z
7.205759406355987e+17,R1-6,right,808040.0,99.96,63.6
7.20575940628811e+17,R1-6,right,879484.0,304.76,267.6
7.205759406172367e+17,R1-6,right,841508.0,336.05,464.3
7.205759406348403e+17,R1-6,right,885348.0,314.36,415.0
7.205759406216788e+17,R8,right,551970.4,471.7120000000001,384.48
7.205759406282323e+17,R1-6,right,566913.6,319.1039999999999,201.08
7.205759406079078e+17,R1-6,right,823948.0,24.4,100.2
7.20575940623593e+17,R1-6,right,863672.0,119.72,268.4
7.205759406183967e+17,R1-6,right,629164.0,191.85,207.3
7.205759406094213e+17,R1-6,right,800520.0,395.76,22.6
7.205759406403635e+17,R8,right,823604.0,49.06,339.2
7.205759406429878e+17,R1-6,right,870848.0,253.94,217.6
7.20575940620865e+17,R1-6,right,786230.0,370.58,282.0
7.205759406533178e+17,R1-6,right,827796.0,478.68,105.4
7.205759406186857e+17,R1-6,right,857996.0,24.34,262.0
7.205759406312563e+17,R1-6,right,737466.0,281.27,191.4
7.205759406373757e+17,R1-6,right,772168.0,507.85,134.8
7.205759406185088e+17,R7,right,830492.0,406.02,89.0
7.205759406415319e+17,R1-6,right,875576.0,207.8,486.4
7.205759406274021e+17,R1-6,right,686584.0,293.80666666666656,415.2666666666667
7.205759406202707e+17,R1-6,right,874416.0,72.38,369.4
7.205759406272238e+17,R1-6,right,398978.6666666667,241.37333333333342,388.4
7.205759406132102e+17,R1-6,right,873720.0,120.98,414.0
7.205759406229673e+17,R1-6,right,861760.0,73.62,221.6
7.205759406140782e+17,R1-6,right,818456.0,148.12,38.6
7.205759406481654e+17,R8,right,830532.0,119.14,304.6
7.205759406322025e+17,R1-6,right,881004.0,248.38,430.8
7.205759406308813e+17,R1-6,right,467404.0,218.69,436.5
7.205759406334956e+17,R1-6,right,770108.0,490.3,119.8
7.205759406403725e+17,R1-6,right,469648.0,277.85,143.05
7.205759406259418e+17,R1-6,right,568361.3333333334,410.06666666666655,439.6
7.205759406196506e+17,R1-6,right,882256.0,372.6,360.4
7.205759406207084e+17,R7,right,759156.0,248.7,203.4
7.205759406314822e+17,R1-6,right,863772.0,424.74,250.8
7.205759406206753e+17,R1-6,right,545010.0,149.42,441.8
7.205759406223613e+17,R7,right,516769.3333333333,354.29666666666657,402.5666666666667
7.205759406322557e+17,R1-6,right,581592.0,314.06,401.0
7.205759406312109e+17,R1-6,right,829244.0,284.42,48.2
7.205759406317875e+17,R1-6,right,848732.0,408.5,171.6
7.205759406145459e+17,R1-6,right,793348.0,256.13,261.1
7.205759406157208e+17,R1-6,right,869720.0,32.4,381.8
7.205759406237445e+17,R1-6,right,475540.0,480.95333333333343,329.4
7.205759406215354e+17,R8,right,872652.0,511.0,299.0
7.205759406236974e+17,R1-6,right,830548.0,304.35,201.5
7.20575940607959e+17,R1-6,right,802620.0,499.94,27.2
7.205759406456612e+17,R1-6,right,868980.0,94.86,447.8
7.20575940630899e+17,R7,right,453137.3333333333,507.16,409.2
7.205759406359366e+17,R8,right,789060.0,125.86,208.9
7.205759406226601e+17,R1-6,right,866024.0,391.56,352.8
7.205759406282711e+17,R1-6,right,838710.0,26.69,312.9
7.205759406182794e+17,R1-6,right,874432.0,415.34,349.6
7.205759406271086e+17,R7,right,695748.0,376.82,331.4
7.205759406151677e+17,R1-6,right,868776.0,69.72,336.6
7.205759406388321e+17,R1-6,right,524236.0,353.51,306.1
7.205759406090433e+17,R1-6,right,854560.0,391.38,173.6
7.205759406188828e+17,R1-6,right,495076.0,154.88,296.9
7.205759406323071e+17,R1-6,right,546049.0,299.345,475.9
7.205759406371561e+17,R8,right,826244.0,71.38,297.6
