root_id,cell_type,x,y,z,PC1,PC2,x_axis,y_axis
720575940632511555,R1-6,828460,202188,119640,142335.34735849034,-674944.1246236418,87.45862519720933,291.8710072396201
720575940625968935,R7,812032,374200,120640,314075.6392808665,-683353.6360591606,448.50428351396164,264.5641045662311
720575940624160038,R1-6,836216,263768,93320,205658.57259973043,-668030.9413940739,220.58158247212202,314.3191153206423
720575940612603029,R1-6,843684,199064,137080,136663.2868347568,-697590.8991877179,75.53438305879808,218.33364735501928
720575940616858636,R8,808608,278204,120960,218857.3240174191,-670685.1793625884,248.32901344022844,305.70041987870314
720575940632832583,R7,782716,180568,148853.33333333334,120580.70852224348,-662368.7361403906,41.72434926139105,332.70511657227667
720575940623906815,R1-6,825292,320128,94000,262208.3845014507,-667252.1061664553,339.4649489623414,316.84810620462645
720575940621777135,R1-6,809292,270332,92080,213824.2735502539,-649451.2555569643,237.74814741910615,374.6500485438515
720575940637247333,R1-6,864796,304616,154840,238606.27722285804,-736447.0717994138,289.8467826911809,92.16202229645475
720575940606723942,R1-6,805752,268400,80560,213232.55676114067,-638507.375434511,236.50419484821484,410.1864137256458
720575940605547488,R1-6,832784,256536,88560,199132.96670059918,-661455.0184215228,206.86295155915946,335.6720904579047
720575940636386222,R1-6,851000,271444,108560,210957.5210936452,-689977.568797992,231.7214397878225,243.0552347583638
720575940627994122,R1-6,837140,311328,85160,253660.24182296023,-668006.597080557,321.4943855832128,314.3981648355818
720575940624601783,R1-6,855560,358168,137680,294017.0617021136,-723642.5978703862,406.33559807762975,133.7400052797592
720575940625091837,R7,843700,303100,140960,239651.61001444978,-711843.8527362773,292.04436173146183,172.05224107557873
720575940625111696,R1-6,882112,282456,111400,219861.7092482379,-714507.9408476187,250.44050936704622,163.4015607920045
720575940624871677,R8,814968,192052,212640,123923.13603352587,-731700.8964912861,48.75105759918991,107.57354152722553
720575940626774064,R7,831068,281524,91200,223799.36675585428,-664934.8877447335,258.7185560103222,324.3724503237969
720575940616559814,R1-6,827492,267236,73000,211586.82413510708,-647788.0355372437,233.04440907093073,380.05076504815594
720575940619203909,R7,815316,211572,146220,149800.39895709083,-686166.5096325049,103.15223115662761,255.43029631960218
720575940630931288,R1-6,827328,213152,91080,156088.90273142158,-654771.2708524533,116.37240773613888,357.37518769030925
